date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-06-12,850000.0,4,2.25,2130,11843.0,2.0,0,0.0,4,2130,0,1972.0,0,7490 85th Ave SE,Mercer Island,WA 98040,USA
2014-06-20,660000.0,4,3.25,3030,9273.0,2.0,0,0.0,5,3030,0,1988.0,0,24554 SE 39th Pl,Issaquah,WA 98029,USA
2014-07-02,453000.0,3,2.0,1660,15050.0,1.0,0,0.0,3,1260,400,1983.0,2009,13417 110th Pl NE,Kirkland,WA 98034,USA
2014-07-10,505000.0,2,1.0,1240,57000.0,1.0,0,0.0,3,1240,0,1962.0,2003,21014 SE 14th Pl,Sammamish,WA 98075,USA
2014-06-30,570000.0,3,2.0,1890,29185.0,1.0,0,0.0,3,1470,420,1949.0,2013,12933 SE 46th Ln,Bellevue,WA 98006,USA
2014-07-03,285000.0,5,2.5,2270,6300.0,2.0,0,0.0,3,2270,0,1995.0,0,12840 SE 307th Pl,Auburn,WA 98092,USA
2014-06-06,200000.0,2,1.0,1730,9610.0,1.0,0,0.0,3,1380,350,1962.0,2003,34033 39th Ave S,Auburn,WA 98001,USA
2014-05-15,765000.0,5,3.75,3580,14275.0,2.0,0,0.0,3,3190,390,1999.0,0,170 Mt Quay Dr NW,Issaquah,WA 98027,USA
2014-05-23,585000.0,3,2.0,1670,4572.0,1.5,0,0.0,3,1670,0,1931.0,0,7705 13th Ave NW,Seattle,WA 98117,USA
2014-05-07,0.0,4,4.0,3680,18804.0,2.0,0,0.0,3,3680,0,1990.0,2009,1223-1237 244th Ave NE,Sammamish,WA 98074,USA
2014-05-27,460000.0,3,3.5,1600,1431.0,2.0,0,0.0,3,1240,360,2006.0,0,7906 6th Ave NW,Seattle,WA 98117,USA
2014-05-23,515000.0,2,1.0,1680,6500.0,1.0,0,0.0,4,1140,540,1941.0,1998,5906 44th Ave SW,Seattle,WA 98136,USA
2014-07-10,670000.0,3,2.5,2700,1438.0,2.0,0,0.0,3,1280,1420,2003.0,0,746 Boylston Ave E,Seattle,WA 98102,USA
2014-05-09,315000.0,5,1.75,2320,8100.0,1.0,0,0.0,4,1160,1160,1956.0,0,439 SW 156th St,Burien,,USA
2014-06-02,580000.0,4,2.5,2220,7064.0,2.0,0,0.0,3,2220,0,1988.0,2000,4055 238th Pl SE,Issaquah,WA 98029,USA
2014-05-08,437000.0,3,1.75,1310,,1.0,0,0.0,4,1310,0,1976.0,1992,17128 NE 92nd St,Redmond,WA 98052,USA
2014-07-02,256000.0,4,2.5,2050,5787.0,2.0,0,0.0,3,2050,0,2002.0,0,1327 S 277th Pl,Des Moines,WA 98198,USA
2014-05-07,495000.0,3,1.0,990,6000.0,1.0,0,0.0,3,990,0,1943.0,2002,5628 NE 59th St,Seattle,WA 98105,USA
2014-06-26,310000.0,4,2.5,2430,5499.0,2.0,0,0.0,3,2430,0,2002.0,0,16218 163rd Pl SE,Covington,WA 98042,USA
2014-06-30,963000.0,4,3.25,3530,8589.0,2.0,0,0.0,3,3530,0,2007.0,0,10815 110th Ave NE,Kirkland,WA 98033,USA
2014-05-09,387000.0,3,2.25,1445,1606.0,2.0,0,0.0,3,1300,145,2003.0,0,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,USA
2014-06-09,648000.0,4,2.5,2380,13435.0,2.0,0,0.0,3,2380,0,1992.0,0,3008 233rd Ave SE,Issaquah,WA 98075,USA
2014-05-05,549000.0,2,1.0,1140,5400.0,1.0,0,0.0,5,1140,0,1908.0,0,209 30th Ave E,,WA 98112,USA
2014-05-16,675000.0,5,2.5,3200,6455.0,2.0,0,0.0,3,3200,0,2009.0,0,6227-6299 Whitaker Ln SE,Snoqualmie,WA 98065,USA
2014-07-08,1087500.0,2,2.0,2360,11340.0,1.5,0,0.0,3,2360,0,1997.0,0,3063-3103 84th Ave SE,Mercer Island,WA 98040,USA
2014-06-10,745000.0,4,3.25,3490,7024.0,2.0,0,0.0,3,3490,0,2006.0,0,27520 SE 28th Ct,Sammamish,WA 98075,USA
2014-06-17,430000.0,3,1.0,980,7200.0,1.0,0,0.0,4,980,0,1950.0,1983,3609 49th Ave SW,Seattle,WA 98116,USA
2014-07-01,600000.0,5,2.25,2980,7781.0,1.0,0,0.0,3,1580,1400,1960.0,2012,4531 NE 106th St,Seattle,WA 98125,USA
2014-05-18,488000.0,2,2.0,1360,4688.0,1.0,0,0.0,3,780,580,1944.0,0,8023 12th Ave NE,Seattle,WA 98115,USA
2014-05-05,755000.0,4,2.5,2120,10202.0,1.0,0,0.0,4,1620,500,1960.0,2001,12645 SE 27th St,Bellevue,WA 98005,USA
2014-07-09,215000.0,4,1.5,1860,5040.0,1.5,0,0.0,5,1860,0,1920.0,0,1730 Washington Ave,Enumclaw,WA 98022,USA
2014-06-23,375000.0,4,2.5,1870,7471.0,2.0,0,0.0,3,1870,0,1990.0,2009,10309 SE 190th Pl,Renton,WA 98055,USA
2014-07-01,1110000.0,5,3.25,3350,4000.0,2.0,0,0.0,4,2510,840,1997.0,0,4776 34th Ave NE,Seattle,WA 98105,USA
2014-07-02,484998.0,4,2.5,1540,1870.0,2.0,0,0.0,3,1540,0,2014.0,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-06-10,268000.0,2,1.0,1380,5000.0,1.0,0,0.0,3,870,510,1943.0,2002,3010 S Holden St,Seattle,WA 98108,USA
2014-06-27,315000.0,6,4.0,3120,4240.0,2.0,0,2.0,4,2090,1030,1993.0,0,7945 14th Ave SW,Seattle,WA 98106,USA
2014-06-25,890000.0,4,1.0,2550,4000.0,2.0,0,0.0,3,2370,180,1905.0,2010,1816 2nd Ave N,Seattle,WA 98109,USA
2014-06-19,585000.0,4,2.5,2840,11044.0,2.0,0,0.0,3,2840,0,2001.0,0,12458 Juanita Dr NE,Kirkland,WA 98034,USA
2014-06-09,379000.0,4,1.5,2020,7560.0,1.0,0,0.0,4,2020,0,1960.0,2001,11303 146th Ave SE,Renton,WA 98059,USA
2014-05-09,742500.0,4,2.75,3100,3773.0,2.0,0,0.0,3,2000,1100,1919.0,1996,1614 32nd Ave,Seattle,WA 98122,USA
2014-05-09,460000.0,4,1.75,1750,5500.0,1.5,0,0.0,5,1050,700,1926.0,0,7021 24th Ave NW,Seattle,WA 98117,USA
2014-05-05,0.0,3,1.75,1490,10125.0,1.0,0,0.0,4,1490,0,1962.0,0,3911 S 328th St,Federal Way,WA 98001,USA
2014-05-05,435000.0,5,2.0,1840,9240.0,1.0,0,0.0,4,1540,300,,1958,14013 Ashworth Ave N,,WA 98133,USA
2014-07-01,357500.0,3,3.5,2080,5100.0,2.0,0,0.0,3,2080,0,2004.0,2003,28121 Maple Ridge Way SE,Maple Valley,WA 98038,USA
2014-06-05,495000.0,5,3.0,2440,4750.0,1.0,0,0.0,3,1450,990,2006.0,0,5954 24th Ave S,Seattle,WA 98108,USA
2014-05-28,266200.0,3,1.5,1430,9600.0,1.0,0,0.0,4,1430,0,1966.0,0,14217 SE 144th St,Renton,WA 98059,USA
2014-06-25,562100.0,2,0.75,1440,3700.0,1.0,0,0.0,3,1200,240,1914.0,1996,5641-5645 6th Ave NW,Seattle,WA 98107,USA
2014-06-20,371000.0,4,2.5,2550,4770.0,2.0,0,0.0,3,2550,0,2005.0,0,27815 256th Ct SE,Maple Valley,WA 98038,USA
2014-06-11,1085000.0,5,2.5,2340,6000.0,2.0,0,0.0,4,2340,0,1922.0,0,3107 37th Pl S,Seattle,WA 98144,USA
2014-07-03,975000.0,6,2.75,2520,54160.0,2.0,1,4.0,3,2520,0,1954.0,2005,3405 SW Seola Ln,Seattle,WA 98146,USA
2014-05-29,83000.0,2,1.0,900,8580.0,1.0,0,0.0,3,900,0,1918.0,0,14440 51st Ave S,Tukwila,WA 98168,USA
2014-06-23,490000.0,3,2.25,1470,2500.0,2.0,0,0.0,3,1080,390,1984.0,0,6506 3rd Ave NW,Seattle,WA 98117,USA
2014-06-02,411000.0,4,2.75,2150,9915.0,1.0,0,0.0,5,1240,910,1976.0,0,7302 127th Pl SE,Newcastle,WA 98056,USA
2014-07-02,339950.0,3,2.5,2390,34041.0,1.0,0,0.0,3,1840,550,1984.0,0,27622 195th Ave SE,Kent,WA 98042,USA
2014-07-02,475000.0,4,2.5,1850,5444.0,2.0,0,0.0,5,1850,0,1981.0,0,13617 135th Ave NE,Kirkland,WA 98034,USA
2014-06-03,830000.0,3,3.0,2080,10521.0,1.5,0,0.0,3,2080,0,2004.0,2003,8359 NE Juanita Dr,Kirkland,WA 98034,USA
2014-06-05,440000.0,3,1.0,1050,7500.0,1.0,0,0.0,3,1050,0,1900.0,2005,6057-6061 50th Ave SW,Seattle,WA 98136,USA
2014-05-14,437000.0,3,2.75,2580,5200.0,2.0,0,0.0,3,2580,0,2008.0,0,808 Hoquiam Ave NE,Renton,WA 98059,USA
2014-06-12,440000.0,3,1.0,1210,5750.0,1.5,0,0.0,4,1210,0,1910.0,0,7006 46th Ave SW,Seattle,WA 98136,USA
2014-05-12,185000.0,3,1.5,1370,,1.0,0,0.0,4,1370,0,1961.0,2001,2420 Dogwood St SE,Auburn,WA 98092,USA
2014-05-10,549900.0,5,2.75,3060,7015.0,1.0,0,0.0,5,1600,1460,1979.0,0,10834 31st Ave SW,Seattle,WA 98146,USA
2014-06-11,220000.0,3,1.0,1050,6300.0,1.0,0,0.0,3,1050,0,1942.0,1999,10102 33rd Ave SW,Seattle,WA 98146,USA
2014-07-02,660500.0,5,2.5,2950,5500.0,1.5,0,0.0,5,1720,1230,1918.0,0,2739 31st Ave S,Seattle,WA 98144,USA
2014-05-06,407000.0,4,2.25,2810,23400.0,1.0,0,1.0,3,1710,1100,1958.0,2004,23024-23198 17th Ave S,Des Moines,WA 98198,USA
2014-06-16,429000.0,5,2.5,2340,4500.0,2.0,0,0.0,3,2340,0,2009.0,0,526 Elma Pl NE,Renton,WA 98059,USA
2014-06-18,190000.0,1,1.0,720,4800.0,1.0,0,0.0,3,720,0,1914.0,1996,8044-8112 Rainier Ave S,Seattle,WA 98118,USA
2014-06-13,538000.0,3,1.0,1460,7200.0,1.0,0,0.0,3,1260,200,1906.0,2014,8018 Wallingford Ave N,Seattle,WA 98103,USA
2014-06-09,304700.0,2,1.0,740,5995.0,1.0,0,0.0,4,740,0,1949.0,1985,13715 Wallingford Ave N,Seattle,WA 98133,USA
2014-05-19,482500.0,3,2.25,1450,1445.0,2.0,0,0.0,3,980,470,2005.0,0,1820 24th Ave,Seattle,WA 98122,USA
2014-05-28,429000.0,2,1.75,1350,6315.0,1.0,0,0.0,3,1350,0,2005.0,0,23039 NE 130th St,Redmond,WA 98053,USA
2014-07-03,810000.0,3,1.5,1520,9041.0,1.0,0,0.0,4,1520,0,1954.0,1979,9530 NE 5th St,Bellevue,WA 98004,USA
2014-05-15,689900.0,4,3.25,2740,7266.0,2.0,0,0.0,3,2060,680,2003.0,0,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA
2014-07-10,725000.0,2,1.75,1950,2719.0,1.0,0,0.0,5,1010,940,1919.0,1934,3609-3615 Whitman Ave N,Seattle,WA 98103,USA
2014-06-26,555000.0,5,3.0,3640,6930.0,2.0,0,0.0,3,3640,0,2004.0,2003,24709 SE 278th St,Maple Valley,WA 98038,USA
2014-05-22,408000.0,3,2.25,1950,7221.0,1.0,0,0.0,4,1950,0,2006.0,0,3742 S 192nd St,SeaTac,WA 98188,USA
2014-05-12,201000.0,3,1.0,1460,9750.0,1.0,0,0.0,4,1460,0,1969.0,0,30928 148th Ave SE,Kent,WA 98042,USA
2014-06-10,870000.0,4,2.5,3340,12248.0,2.0,0,1.0,3,2470,870,1998.0,2006,1919 Fairmount Ave SW,Seattle,WA 98126,USA
2014-07-01,739900.0,5,2.5,3290,5029.0,2.0,0,0.0,3,3290,0,2004.0,2003,3602 212th Pl SE,Sammamish,WA 98075,USA
2014-05-29,619000.0,4,2.0,2300,3400.0,1.5,0,0.0,5,1550,750,1915.0,0,308 NW 67th St,Seattle,WA 98117,USA
2014-06-18,175000.0,2,1.0,660,5000.0,1.0,0,0.0,3,660,0,1915.0,0,4100 25th Ave SW,Seattle,WA 98106,USA
2014-06-10,350000.0,2,0.75,1392,43710.0,1.5,0,0.0,4,1392,0,1978.0,2000,17404 94th Ave SW,Vashon,WA 98070,USA
2014-06-06,185000.0,3,1.0,1840,8100.0,1.0,0,0.0,4,920,920,1953.0,1983,16433 12th Ave SW,Burien,WA 98166,USA
2014-05-15,512500.0,3,2.5,1840,2875.0,2.0,0,0.0,4,1840,0,1997.0,0,4530 48th Ave SW,Seattle,WA 98116,USA
2014-06-12,387884.6154,3,1.75,1590,8219.0,1.5,0,0.0,5,970,620,1938.0,0,12632 93rd Pl NE,Kirkland,WA 98034,USA
2014-06-23,497000.0,3,2.25,1630,3817.0,2.0,0,0.0,3,1630,0,2005.0,0,1981 24th Ave NE,Issaquah,WA 98029,USA
2014-05-09,532000.0,5,3.0,3480,57499.0,1.0,0,0.0,4,2340,1140,1976.0,1992,23801 SE 162nd St,,WA 98027,USA
2014-05-05,309950.0,3,2.5,1880,7838.0,2.0,0,0.0,3,1880,0,1994.0,0,17717 113th Pl SE,,WA 98055,USA
2014-06-27,523460.0,5,1.75,1890,5000.0,1.5,0,0.0,3,1090,800,1906.0,2014,1126 NW 58th St,Seattle,WA 98107,USA
2014-06-25,725000.0,4,2.5,2490,5170.0,2.0,0,0.0,4,2490,0,2000.0,0,13321 NE 92nd Way,Redmond,WA 98052,USA
2014-05-16,306000.0,3,2.5,1870,5874.0,2.0,0,0.0,3,1870,0,2005.0,0,22610 133rd Pl SE,Kent,WA 98042,USA
2014-05-27,405000.0,2,1.0,910,6490.0,1.0,0,0.0,3,910,0,1942.0,1999,8221 21st Ave NE,Seattle,WA 98115,USA
2014-05-27,282000.0,3,2.5,1680,15711.0,1.0,0,0.0,3,1240,440,1994.0,0,20020 127th Pl SE,Kent,WA 98031,USA
2014-06-09,743700.0,4,2.5,2610,33206.0,2.0,0,0.0,3,2610,0,1988.0,2000,21306 NE 69th Ct,Redmond,WA 98053,USA
2014-05-29,525000.0,3,3.0,2600,5238.0,1.5,0,3.0,3,1890,710,1989.0,0,28624 6th Pl S,Des Moines,WA 98198,USA
2014-05-30,427000.0,5,2.75,2220,4000.0,1.0,0,0.0,3,1230,990,1973.0,2013,3112 21st Ave S,Seattle,WA 98144,USA
2014-06-03,562100.0,3,2.25,2090,12112.0,2.0,0,0.0,3,2090,0,1983.0,2009,15703 NE 113th Ct,Redmond,WA 98052,USA
2014-05-29,408900.0,3,1.75,2930,19876.0,1.0,0,0.0,3,2030,900,1993.0,0,12542 NE 160th Pl,Woodinville,WA 98072,USA
2014-05-09,280950.0,3,1.75,1390,,1.0,0,3.0,4,840,550,1912.0,1989,629-899 Cedar Ave S,Renton,WA 98057,USA
2014-07-01,1020000.0,4,3.5,3770,8501.0,2.0,0,0.0,3,3770,0,2008.0,0,104 6th St S,Kirkland,WA 98033,USA
2014-07-02,0.0,3,1.0,1520,9030.0,1.0,0,0.0,3,1520,0,1956.0,2001,2533 155th Pl SE,Bellevue,WA 98007,USA
2014-06-13,205000.0,3,1.0,1290,6566.0,1.0,0,0.0,5,1290,0,1976.0,0,33601-33799 35th Ave SW,Federal Way,WA 98023,USA
2014-05-27,515000.0,4,2.5,3200,6473.0,2.0,0,0.0,3,3200,0,2005.0,0,5201 NE 11th Ct,Renton,WA 98059,USA
2014-06-13,300000.0,4,2.5,2700,10814.0,1.0,0,0.0,4,1560,1140,1966.0,0,12235 SE 259th Pl,Kent,WA 98030,USA
2014-07-09,498800.0,2,1.75,1350,4614.0,1.0,0,0.0,3,1350,0,2008.0,0,12412 243rd Terrace NE,Redmond,WA 98053,USA
2014-06-09,500000.0,4,1.75,2240,9886.0,1.5,0,0.0,4,2240,0,1965.0,0,16725 NE 22nd St,Bellevue,WA 98008,USA
2014-05-20,440000.0,2,1.75,1300,4000.0,2.0,0,0.0,3,1300,0,1948.0,1994,5501 37th Ave NE,Seattle,WA 98105,USA
2014-05-09,320000.0,4,2.25,2310,7490.0,2.0,0,0.0,3,2310,0,1980.0,0,11131 SE 183rd Pl,Renton,WA 98055,USA
2014-06-27,415000.0,3,1.75,2410,8944.0,1.0,0,0.0,4,1860,550,1967.0,0,17051 151st Ave SE,Renton,WA 98058,USA
2014-07-02,265000.0,4,3.0,1940,8170.0,1.0,0,0.0,4,1940,0,1948.0,0,15022 25th Ave NE,Shoreline,WA 98155,USA
2014-06-05,395000.0,3,1.75,1460,22651.0,1.0,0,0.0,4,1460,0,1961.0,2001,12921 231st Ave SE,Issaquah,WA 98027,USA
2014-07-02,580000.0,3,2.25,1900,3960.0,1.5,0,0.0,3,1200,700,1905.0,2010,1121 27th Ave,Seattle,WA 98122,USA
2014-07-09,309000.0,3,2.25,1980,8755.0,1.0,0,0.0,4,1300,680,1963.0,0,23300-23306 10th Ave S,Des Moines,WA 98198,USA
2014-05-14,265000.0,3,2.0,1570,5706.0,1.0,0,0.0,3,1570,0,1998.0,2006,11549 SE 319th Pl,Auburn,WA 98092,USA
2014-06-05,214100.0,2,2.5,1150,2064.0,2.0,0,0.0,3,1150,0,2004.0,2003,27852 31st Pl S,Auburn,WA 98001,USA
2014-06-24,665000.0,6,2.75,2840,8346.0,1.0,0,0.0,5,1420,1420,1961.0,0,5407 S Lucile St,Seattle,WA 98118,USA
2014-06-30,406500.0,2,1.0,870,5750.0,1.0,0,0.0,4,870,0,1947.0,1988,4437 49th Ave SW,Seattle,WA 98116,USA
2014-05-13,0.0,4,1.5,2180,22870.0,1.0,0,0.0,4,1280,900,1954.0,1975,31603 E Lake Morton Dr SE,Kent,WA 98042,USA
2014-06-13,760000.0,4,2.5,2420,10285.0,1.0,0,4.0,3,1700,720,1958.0,2004,12849 Shorecrest Dr SW,Burien,WA 98146,USA
2014-06-04,560000.0,3,2.5,2070,12708.0,2.0,0,0.0,3,2070,0,1996.0,0,8203 120th Pl SE,Newcastle,WA 98056,USA
2014-07-09,734950.0,4,3.25,4280,47179.0,2.0,0,0.0,3,3050,1230,2002.0,0,33518 161st Ln SE,Auburn,WA 98092,USA
2014-06-17,430000.0,3,2.0,1730,9000.0,1.0,0,0.0,3,1370,360,1978.0,0,975-1005 Greenwood Blvd SW,Issaquah,WA 98027,USA
2014-06-18,690408.6207,4,2.5,3210,14910.0,2.0,0,0.0,3,3210,0,1995.0,0,110-112 209th Pl SE,Sammamish,WA 98074,USA
2014-05-16,611000.0,3,2.5,2134,1984.0,2.5,0,0.0,3,2134,0,2008.0,0,373 NE Eagle Way,Issaquah,WA 98029,USA
2014-05-12,383000.0,4,2.5,2160,,2.0,0,0.0,3,2160,0,2010.0,0,22442-22446 Southeast 281st Court,Maple Valley,WA 98038,USA
2014-05-05,650000.0,3,1.5,2160,9000.0,1.0,0,2.0,4,1400,760,1949.0,1985,13026 10th Ave NW,,WA 98177,USA
2014-06-25,409900.0,2,2.5,1590,1845.0,2.0,0,0.0,3,1590,0,1997.0,0,12418 NE 100th St,Kirkland,WA 98033,USA
2014-06-05,356000.0,2,1.0,920,4095.0,1.0,0,0.0,4,920,0,1914.0,1945,5968 44th Ave S,Seattle,WA 98118,USA
2014-06-13,475000.0,3,2.25,1580,12177.0,1.0,0,0.0,3,1200,380,1981.0,2013,22013 NE 18th St,Sammamish,WA 98074,USA
2014-06-26,495000.0,3,1.75,1440,11787.0,1.0,0,0.0,3,1440,0,1983.0,2009,22913 NE 20th Pl,Sammamish,WA 98074,USA
2014-06-13,153000.0,3,1.0,1270,6405.0,1.5,0,0.0,3,1270,0,1944.0,0,12015 75th Ave S,Seattle,WA 98178,USA
2014-06-02,275000.0,3,2.0,1380,4500.0,1.0,0,0.0,3,1380,0,2008.0,0,24031 SE 262nd Pl,Maple Valley,WA 98038,USA
2014-05-21,720000.0,3,2.5,2020,1159.0,3.0,0,3.0,3,2020,0,2000.0,0,208 N 45th St,Seattle,WA 98103,USA
2014-06-05,395000.0,4,3.0,1980,7931.0,1.0,0,0.0,4,1160,820,1983.0,0,16723 Corliss Pl N,Shoreline,WA 98133,USA
2014-05-07,249000.0,3,1.0,1110,8423.0,1.0,0,0.0,3,1110,0,1952.0,2008,14613 6th Ave SW,Burien,WA 98166,USA
2014-07-02,0.0,4,2.5,4080,18362.0,2.0,0,2.0,4,4080,0,1983.0,0,2710 95th Ave NE,Clyde Hill,WA 98004,USA
2014-05-21,1030000.0,3,4.0,3880,13095.0,2.0,0,3.0,3,3700,180,2009.0,0,8090 Juanita Dr NE,Kirkland,WA 98034,USA
2014-06-03,847000.0,5,1.0,2550,4623.0,2.5,0,0.0,4,2550,0,1905.0,0,805 30th Ave,Seattle,WA 98122,USA
2014-06-27,561500.0,3,1.75,1960,6380.0,1.0,0,0.0,4,980,980,1939.0,1989,1035 NE 95th St,Seattle,WA 98115,USA
2014-05-06,650000.0,3,1.5,1630,7475.0,1.0,0,1.0,3,1160,470,1940.0,1996,6009 52nd Ave NE,Seattle,WA 98115,USA
2014-06-20,329950.0,3,2.5,1820,8085.0,2.0,0,0.0,3,1820,0,1983.0,2009,1142 S 23rd St,Renton,WA 98055,USA
2014-07-09,270000.0,4,2.5,1660,8063.0,1.0,0,0.0,4,1660,0,1978.0,2000,25139 11th Ave S,Des Moines,WA 98198,USA
2014-07-01,274900.0,4,2.5,1970,6600.0,2.0,0,0.0,3,1970,0,1987.0,2000,28206 130th Ave SE,Kent,WA 98030,USA
2014-06-17,580000.0,5,2.0,2700,10875.0,1.0,0,0.0,4,1540,1160,1962.0,0,620 151st Pl NE,Bellevue,WA 98007,USA
2014-06-23,345950.0,3,2.5,2110,4118.0,2.0,0,0.0,3,2110,0,1989.0,0,14150-14198 SE 238th Ln,Kent,WA 98042,USA
2014-06-25,505000.0,3,1.75,1640,10695.0,1.0,0,2.0,3,1640,0,1975.0,0,12718 89th Pl NE,Kirkland,WA 98034,USA
2014-06-03,720000.0,4,2.5,2870,12648.0,2.0,0,0.0,4,2870,0,1986.0,0,24146 SE 45th Pl,Issaquah,WA 98029,USA
2014-06-17,550000.0,3,1.75,2240,78225.0,2.0,0,0.0,5,2240,0,1976.0,0,15639 115th Ave SW,Vashon,WA 98070,USA
2014-07-02,1300000.0,4,1.75,2610,21600.0,1.0,0,0.0,4,2610,0,1966.0,0,1509 85th Ave NE,Clyde Hill,WA 98004,USA
2014-06-23,200000.0,3,1.5,1090,9600.0,1.0,0,0.0,4,1090,0,1968.0,0,17335 SE 265th St,Covington,WA 98042,USA
2014-06-12,585000.0,3,2.5,1910,1501.0,2.5,0,0.0,3,1530,380,2007.0,0,2637 22nd Ave W,Seattle,WA 98199,USA
2014-06-19,489950.0,3,2.25,1820,7326.0,2.0,0,0.0,3,1820,0,1983.0,2009,9243 NE 126th Pl,Kirkland,WA 98034,USA
2014-07-09,137124.0,3,1.0,960,27442.0,1.0,0,0.0,4,960,0,1970.0,0,15416 SE Jones Rd,Renton,WA 98058,USA
2014-07-10,360000.0,4,2.5,2380,5000.0,2.0,0,0.0,3,2380,0,2005.0,0,22840 SE 269th St,Maple Valley,WA 98038,USA
2014-06-25,299900.0,3,1.0,1110,8593.0,1.0,0,0.0,3,1110,0,1979.0,2014,18021 24th Ave NE,Shoreline,WA 98155,USA
2014-05-28,665000.0,3,2.5,2190,10370.0,2.0,0,0.0,3,2190,0,1987.0,2000,1345 232nd Pl NE,Sammamish,WA 98074,USA
2014-05-13,370000.0,3,1.75,1650,8254.0,1.0,0,0.0,5,1060,590,1951.0,0,18015 25th Ave NE,Shoreline,WA 98155,USA
2014-05-02,,4,2.0,1480,8625.0,1.0,0,9.0,4,1480,0,1974.0,0,2019 Aberdeen Pl SE,Renton,WA 98055,USA
2014-05-13,628000.0,4,2.0,2260,6000.0,1.0,0,0.0,3,1430,830,1958.0,2004,8028 27th Ave NE,Seattle,WA 98115,USA
2014-06-13,580000.0,3,2.5,2040,4627.0,2.0,0,0.0,3,2040,0,1992.0,0,17422 NE 28th St,Redmond,WA 98052,USA
2014-07-02,496000.0,2,1.0,900,9260.0,1.0,0,0.0,3,900,0,1946.0,0,219 NW 56th St,Seattle,WA 98107,USA
2014-05-07,248500.0,4,1.75,1720,10018.0,1.0,0,0.0,5,1720,0,1960.0,0,16635 SE 268th St,Covington,WA 98042,USA
2014-05-27,400000.0,2,1.0,1470,6120.0,1.0,0,0.0,2,1470,0,1940.0,0,3825 NE 87th St,Seattle,WA 98115,USA
2014-06-12,315000.0,2,1.0,970,5665.0,1.0,0,0.0,4,970,0,1908.0,0,4726 S Orcas St,Seattle,WA 98118,USA
2014-06-13,575000.0,3,3.0,1384,1287.0,2.0,0,0.0,3,1144,240,2006.0,0,1128 10th Ave E,Seattle,WA 98102,USA
2014-06-24,258000.0,3,1.0,1490,7435.0,1.0,0,0.0,3,1120,370,1969.0,2010,26000-26198 Woodmont Dr S,Des Moines,WA 98198,USA
2014-05-28,450000.0,3,1.0,1100,4600.0,1.0,0,0.0,3,1100,0,1917.0,2009,3920 42nd Ave SW,Seattle,WA 98116,USA
2014-05-07,581000.0,4,2.0,2510,13695.0,1.0,0,0.0,4,1280,1230,1961.0,2001,11105 126th Ave NE,Kirkland,WA 98033,USA
2014-06-11,415000.0,4,2.5,2550,4500.0,2.0,0,0.0,3,2550,0,2009.0,0,564 Field Pl NE,Renton,WA 98059,USA
2014-06-02,665000.0,4,2.5,2720,10000.0,2.0,0,0.0,3,2720,0,1987.0,2000,2110 216th Pl NE,Sammamish,WA 98074,USA
2014-06-02,270000.0,4,2.5,1920,8497.0,2.0,0,0.0,3,1920,0,1998.0,2006,5307-5311 Quincy Ave SE,Auburn,WA 98092,USA
2014-06-26,446000.0,2,1.5,1370,1221.0,2.0,0,0.0,3,1080,290,2008.0,0,207 20th Ave,Seattle,WA 98122,USA
2014-05-16,645000.0,4,2.5,3160,11380.0,2.0,0,0.0,3,3160,0,1983.0,2009,2504 225th Pl NE,Sammamish,WA 98074,USA
2014-06-04,500000.0,5,3.0,2920,11440.0,2.0,0,0.0,3,2920,0,2003.0,0,18202 Dayton Ave N,Shoreline,WA 98133,USA
2014-06-05,584000.0,3,2.5,1480,1485.0,2.0,0,0.0,3,1280,200,2007.0,0,2027 Eastlake Ave E,Seattle,WA 98102,USA
2014-05-08,246000.0,3,1.75,1390,7399.0,1.0,0,0.0,4,1390,0,1975.0,0,11921 SE 205th St,Kent,WA 98031,USA
2014-05-30,369000.0,3,2.0,1550,8509.0,1.0,0,0.0,3,1150,400,1959.0,1989,8102 7th Ave SW,Seattle,WA 98106,USA
2014-07-09,480000.0,5,2.75,2550,7725.0,1.0,0,0.0,5,1390,1160,1967.0,0,12570 SE 72nd St,Newcastle,WA 98056,USA
2014-05-27,455500.0,3,2.0,1460,10311.0,1.0,0,0.0,4,1460,0,1975.0,0,8208 138th Ave NE,Redmond,WA 98052,USA
2014-05-12,900000.0,4,3.25,4700,,2.0,0,0.0,3,3420,1280,1978.0,0,3709 131st Ave NE,Bellevue,WA 98005,USA
2014-07-08,405000.0,3,1.5,1010,7683.0,1.5,0,0.0,5,1010,0,1953.0,0,12500-12578 10th Ave NE,Seattle,WA 98125,USA
2014-07-09,659950.0,4,2.75,3510,9400.0,2.0,0,0.0,3,3510,0,2014.0,0,6504-6618 NE 1st St,Renton,WA 98059,USA
2014-06-16,175000.0,3,1.5,1220,7300.0,1.0,0,0.0,3,1220,0,1973.0,2013,4342 S 299th St,Auburn,WA 98001,USA
2014-06-25,595888.0,3,1.75,1870,9000.0,1.0,0,0.0,5,1870,0,1958.0,0,12521 3rd Ave NW,Seattle,WA 98177,USA
